Country Macro,Country,Datos Region,Year,SCALE,Employed persons,Population,FiscalBalance_pctGDP,Debt_pctGDP,Savings_pctGDP,GDP_real_growth,CapitalFormation_pctGDP,Market Shipments
Russian Federation,Russia,CEE,2023,Units,,146506500.0,-2.217,19.468,29.406,4.083,27.008,1200.0
Russian Federation,Russia,CEE,2023,Millions,,146299000.0,-1.9100000000000001,19.8595,29.3055,4.2135,26.6535,200.0
Russian Federation,Russia,CEE,2023,Millions,,146299000.0,-1.9100000000000001,19.8595,29.3055,4.2135,26.6535,1200.0
Russian Federation,Russia,CEE,2024,Units,,146217000.0,-1.603,20.251,29.205,4.344,26.299,0.0
Russian Federation,Russia,CEE,2024,Units,,146217000.0,-1.603,20.251,29.205,4.344,26.299,500.0
Russian Federation,Russia,CEE,2024,Millions,,146135000.0,-2.17,21.6505,28.837,2.4765,26.512999999999998,0.0
Russian Federation,Russia,CEE,2024,Millions,,146135000.0,-2.17,21.6505,28.837,2.4765,26.512999999999998,500.0
Russian Federation,Russia,CEE,2025,Units,,145883500.0,-2.737,23.05,28.469,0.609,26.727,4000.0
Russian Federation,Russia,CEE,2025,Units,,145883500.0,-2.737,23.05,28.469,0.609,26.727,1500.0
Russian Federation,Russia,CEE,2025,Millions,,145632000.0,-2.2455,23.9085,27.948500000000003,0.7809999999999999,26.2985,4000.0
Russian Federation,Russia,CEE,2025,Millions,,145632000.0,-2.2455,23.9085,27.948500000000003,0.7809999999999999,26.2985,1500.0
Russian Federation,Russia,CEE,2026,Units,,145395500.0,-1.754,24.767,27.428,0.953,25.87,750.0
Russian Federation,Russia,CEE,2026,Units,,145395500.0,-1.754,24.767,27.428,0.953,25.87,5250.0
Russian Federation,Russia,CEE,2026,Millions,,145159000.0,-1.825,25.705,27.4225,1.0265,25.883499999999998,750.0
Russian Federation,Russia,CEE,2026,Millions,,145159000.0,-1.825,25.705,27.4225,1.0265,25.883499999999998,5250.0
Russian Federation,Russia,CEE,2027,Units,,144915500.0,-1.896,26.643,27.417,1.1,25.897,500.0
Russian Federation,Russia,CEE,2027,Units,,144915500.0,-1.896,26.643,27.417,1.1,25.897,6500.0
Russian Federation,Russia,CEE,2027,Millions,,144672000.0,-1.9625,27.6505,27.5195,1.12,26.025,500.0
Russian Federation,Russia,CEE,2027,Millions,,144672000.0,-1.9625,27.6505,27.5195,1.12,26.025,6500.0
Russian Federation,Russia,CEE,2028,Units,,144426500.0,-2.029,28.658,27.622,1.14,26.153,8100.0
Russian Federation,Russia,CEE,2028,Units,,144426500.0,-2.029,28.658,27.622,1.14,26.153,400.0
Russian Federation,Russia,CEE,2028,Millions,,144181000.0,-2.059,29.695500000000003,27.7725,1.12,26.3155,8100.0
Russian Federation,Russia,CEE,2028,Millions,,144181000.0,-2.059,29.695500000000003,27.7725,1.12,26.3155,400.0
Russian Federation,Russia,CEE,2029,Units,,143945000.0,-2.089,30.733,27.923,1.1,26.478,9300.0
Russian Federation,Russia,CEE,2029,Units,,143945000.0,-2.089,30.733,27.923,1.1,26.478,200.0
Russian Federation,Russia,CEE,2029,Millions,,143709000.0,-2.0869999999999997,31.768500000000003,28.073999999999998,1.1,26.6295,9300.0
Russian Federation,Russia,CEE,2029,Millions,,143709000.0,-2.0869999999999997,31.768500000000003,28.073999999999998,1.1,26.6295,200.0
Russian Federation,Russia,CEE,2030,Units,,143482000.0,-2.085,32.804,28.225,1.1,26.781,100.0
Russian Federation,Russia,CEE,2030,Units,,143482000.0,-2.085,32.804,28.225,1.1,26.781,9500.0
Russian Federation,Russia,CEE,2030,Millions,,143255000.0,-2.085,32.804,28.225,1.1,26.781,100.0
Russian Federation,Russia,CEE,2030,Millions,,143255000.0,-2.085,32.804,28.225,1.1,26.781,9500.0
Saudi Arabia,Saudi Arabia,MEA,2022,Units,,32175000.0,2.24,21.308,38.65,12.001,26.516,575.0
Saudi Arabia,Saudi Arabia,MEA,2022,Units,,32175000.0,2.24,21.308,38.65,12.001,26.516,1619.0
Saudi Arabia,Saudi Arabia,MEA,2022,Millions,,32175000.0,0.23450000000000015,22.146,35.3675,6.271999999999999,27.859,575.0
Saudi Arabia,Saudi Arabia,MEA,2022,Millions,,32175000.0,0.23450000000000015,22.146,35.3675,6.271999999999999,27.859,1619.0
Saudi Arabia,Saudi Arabia,MEA,2023,Units,,32939000.0,-1.771,22.984,32.085,0.543,29.202,360.0
Saudi Arabia,Saudi Arabia,MEA,2023,Units,,32939000.0,-1.771,22.984,32.085,0.543,29.202,595.0
Saudi Arabia,Saudi Arabia,MEA,2023,Millions,,33703000.0,-2.1295,24.5685,30.929000000000002,1.27,29.7195,360.0
Saudi Arabia,Saudi Arabia,MEA,2023,Millions,,33703000.0,-2.1295,24.5685,30.929000000000002,1.27,29.7195,595.0
Saudi Arabia,Saudi Arabia,MEA,2024,Units,,34501500.0,-2.488,26.153,29.773,1.997,30.237,383.0
Saudi Arabia,Saudi Arabia,MEA,2024,Units,,34501500.0,-2.488,26.153,29.773,1.997,30.237,391.0
Saudi Arabia,Saudi Arabia,MEA,2024,Millions,,35300000.0,-3.0694999999999997,27.682499999999997,29.445,3.0090000000000003,30.719,383.0
Saudi Arabia,Saudi Arabia,MEA,2024,Millions,,35300000.0,-3.0694999999999997,27.682499999999997,29.445,3.0090000000000003,30.719,391.0
Saudi Arabia,Saudi Arabia,MEA,2025,Units,,35653000.0,-3.651,29.212,29.117,4.021,31.201,1190.0
Saudi Arabia,Saudi Arabia,MEA,2025,Millions,,36006000.0,-3.6559999999999997,30.512999999999998,29.242,3.9995000000000003,31.529,1190.0
Saudi Arabia,Saudi Arabia,MEA,2026,Units,,36366000.0,-3.661,31.814,29.367,3.978,31.857,1180.0
Saudi Arabia,Saudi Arabia,MEA,2026,Millions,,36726000.0,-3.7424999999999997,33.1005,29.331000000000003,3.614,32.183499999999995,1180.0
Saudi Arabia,Saudi Arabia,MEA,2027,Units,,37093500.0,-3.824,34.387,29.295,3.25,32.51,1170.0
Saudi Arabia,Saudi Arabia,MEA,2027,Millions,,37461000.0,-3.753,35.585499999999996,29.269,3.292,32.449,1170.0
Saudi Arabia,Saudi Arabia,MEA,2028,Units,,37835500.0,-3.682,36.784,29.243,3.334,32.388,1160.0
Saudi Arabia,Saudi Arabia,MEA,2028,Millions,,38210000.0,-3.549,37.7775,29.2035,3.317,32.295,1160.0
Saudi Arabia,Saudi Arabia,MEA,2029,Units,,38592000.0,-3.416,38.771,29.164,3.3,32.202,1150.0
Saudi Arabia,Saudi Arabia,MEA,2029,Millions,,38974000.0,-3.391,39.7195,29.2035,3.2935,32.1275,1150.0
Saudi Arabia,Saudi Arabia,MEA,2030,Units,,39364000.0,-3.366,40.668,29.243,3.287,32.053,1140.0
Saudi Arabia,Saudi Arabia,MEA,2030,Millions,,39754000.0,-3.366,40.668,29.243,3.287,32.053,1140.0
"Serbia, Republic of",Serbia,CEE,2022,Units,,6664000.0,-0.141,50.907,19.871,2.631,26.39,189.0
"Serbia, Republic of",Serbia,CEE,2022,Units,,6664000.0,-0.141,50.907,19.871,2.631,26.39,298.0
"Serbia, Republic of",Serbia,CEE,2022,Millions,,6664000.0,-0.676,48.287,21.070999999999998,3.239,25.503,189.0
"Serbia, Republic of",Serbia,CEE,2022,Millions,,6664000.0,-0.676,48.287,21.070999999999998,3.239,25.503,298.0
"Serbia, Republic of",Serbia,CEE,2023,Units,,6643500.0,-1.211,45.667,22.271,3.847,24.616,
"Serbia, Republic of",Serbia,CEE,2023,Units,,6643500.0,-1.211,45.667,22.271,3.847,24.616,
"Serbia, Republic of",Serbia,CEE,2023,Millions,,6623000.0,-1.482,45.073,20.7935,3.8625,24.3345,
"Serbia, Republic of",Serbia,CEE,2023,Millions,,6623000.0,-1.482,45.073,20.7935,3.8625,24.3345,
"Serbia, Republic of",Serbia,CEE,2024,Units,,6599500.0,-1.753,44.479,19.316,3.878,24.053,
"Serbia, Republic of",Serbia,CEE,2024,Units,,6599500.0,-1.753,44.479,19.316,3.878,24.053,
"Serbia, Republic of",Serbia,CEE,2024,Millions,,6576000.0,-2.2435,44.1905,19.435499999999998,3.127,24.454500000000003,
"Serbia, Republic of",Serbia,CEE,2024,Millions,,6576000.0,-2.2435,44.1905,19.435499999999998,3.127,24.454500000000003,
"Serbia, Republic of",Serbia,CEE,2025,Units,,6553000.0,-2.734,43.902,19.555,2.376,24.856,132.0
"Serbia, Republic of",Serbia,CEE,2025,Units,,6553000.0,-2.734,43.902,19.555,2.376,24.856,318.0
"Serbia, Republic of",Serbia,CEE,2025,Millions,,6530000.0,-2.7569999999999997,44.04,19.604,3.0065,24.929000000000002,132.0
"Serbia, Republic of",Serbia,CEE,2025,Millions,,6530000.0,-2.7569999999999997,44.04,19.604,3.0065,24.929000000000002,318.0
"Serbia, Republic of",Serbia,CEE,2026,Units,,6506500.0,-2.78,44.178,19.653,3.637,25.002,50.0
"Serbia, Republic of",Serbia,CEE,2026,Units,,6506500.0,-2.78,44.178,19.653,3.637,25.002,350.0
"Serbia, Republic of",Serbia,CEE,2026,Millions,,6483000.0,-2.7904999999999998,44.473,19.4735,4.1335,24.274,50.0
"Serbia, Republic of",Serbia,CEE,2026,Millions,,6483000.0,-2.7904999999999998,44.473,19.4735,4.1335,24.274,350.0
"Serbia, Republic of",Serbia,CEE,2027,Units,,6460000.0,-2.801,44.768,19.294,4.63,23.546,385.0
"Serbia, Republic of",Serbia,CEE,2027,Units,,6460000.0,-2.801,44.768,19.294,4.63,23.546,25.0
"Serbia, Republic of",Serbia,CEE,2027,Millions,,6437000.0,-2.5620000000000003,44.484,19.247,4.2295,23.9215,385.0
"Serbia, Republic of",Serbia,CEE,2027,Millions,,6437000.0,-2.5620000000000003,44.484,19.247,4.2295,23.9215,25.0
"Serbia, Republic of",Serbia,CEE,2028,Units,,6413000.0,-2.323,44.2,19.2,3.829,24.297,385.0
"Serbia, Republic of",Serbia,CEE,2028,Units,,6413000.0,-2.323,44.2,19.2,3.829,24.297,25.0
"Serbia, Republic of",Serbia,CEE,2028,Millions,,6389000.0,-2.314,44.042,19.219,3.9080000000000004,24.208,385.0
"Serbia, Republic of",Serbia,CEE,2028,Millions,,6389000.0,-2.314,44.042,19.219,3.9080000000000004,24.208,25.0
"Serbia, Republic of",Serbia,CEE,2029,Units,,6365500.0,-2.305,43.884,19.238,3.987,24.119,25.0
"Serbia, Republic of",Serbia,CEE,2029,Units,,6365500.0,-2.305,43.884,19.238,3.987,24.119,385.0
"Serbia, Republic of",Serbia,CEE,2029,Millions,,6342000.0,-2.056,43.5435,19.197,3.9935,24.026,25.0
"Serbia, Republic of",Serbia,CEE,2029,Millions,,6342000.0,-2.056,43.5435,19.197,3.9935,24.026,385.0
"Serbia, Republic of",Serbia,CEE,2030,Units,,6318000.0,-1.807,43.203,19.156,4.0,23.933,25.0
"Serbia, Republic of",Serbia,CEE,2030,Units,,6318000.0,-1.807,43.203,19.156,4.0,23.933,395.0
"Serbia, Republic of",Serbia,CEE,2030,Millions,,6294000.0,-1.807,43.203,19.156,4.0,23.933,25.0
"Serbia, Republic of",Serbia,CEE,2030,Millions,,6294000.0,-1.807,43.203,19.156,4.0,23.933,395.0
Singapore,Singapore,AP,2022,Units,3790000.0,5637000.0,1.208,154.303,40.636,4.108,22.214,149.0
Singapore,Singapore,AP,2022,Units,3790000.0,5637000.0,1.208,154.303,40.636,4.108,22.214,48.0
Singapore,Singapore,AP,2022,Millions,3790000.0,5637000.0,2.338,163.5505,39.784000000000006,2.9644999999999997,21.729,149.0
Singapore,Singapore,AP,2022,Millions,3790000.0,5637000.0,2.338,163.5505,39.784000000000006,2.9644999999999997,21.729,48.0
Singapore,Singapore,AP,2023,Units,3876000.0,5777500.0,3.468,172.798,38.932,1.821,21.244,215.0
Singapore,Singapore,AP,2023,Units,3876000.0,5777500.0,3.468,172.798,38.932,1.821,21.244,70.0
Singapore,Singapore,AP,2023,Millions,3962000.0,5918000.0,3.9535,173.1525,39.3365,3.1045,21.722,215.0
Singapore,Singapore,AP,2023,Millions,3962000.0,5918000.0,3.9535,173.1525,39.3365,3.1045,21.722,70.0
Singapore,Singapore,AP,2024,Units,3991500.0,5977500.0,4.439,173.507,39.741,4.388,22.2,60.0
Singapore,Singapore,AP,2024,Units,3991500.0,5977500.0,4.439,173.507,39.741,4.388,22.2,33.0
Singapore,Singapore,AP,2024,Millions,4021000.0,6037000.0,3.7735000000000003,174.5605,39.2405,3.307,21.77,60.0
Singapore,Singapore,AP,2024,Millions,4021000.0,6037000.0,3.7735000000000003,174.5605,39.2405,3.307,21.77,33.0
Singapore,Singapore,AP,2025,Units,4033500.0,6057000.0,3.108,175.614,38.74,2.226,21.34,258.0
Singapore,Singapore,AP,2025,Units,4033500.0,6057000.0,3.108,175.614,38.74,2.226,21.34,2.0
Singapore,Singapore,AP,2025,Millions,4046000.0,6077000.0,2.9085,175.954,38.450500000000005,2.0244999999999997,21.1005,258.0
Singapore,Singapore,AP,2025,Millions,4046000.0,6077000.0,2.9085,175.954,38.450500000000005,2.0244999999999997,21.1005,2.0
Singapore,Singapore,AP,2026,Units,4062000.0,6099000.0,2.709,176.294,38.161,1.823,20.861,2.0
Singapore,Singapore,AP,2026,Units,4062000.0,6099000.0,2.709,176.294,38.161,1.823,20.861,243.0
Singapore,Singapore,AP,2026,Millions,4078000.0,6121000.0,2.534,176.656,38.319,2.1555,21.069000000000003,2.0
Singapore,Singapore,AP,2026,Millions,4078000.0,6121000.0,2.534,176.656,38.319,2.1555,21.069000000000003,243.0
Singapore,Singapore,AP,2027,Units,4078000.0,6145000.0,2.359,177.018,38.477,2.488,21.277,233.0
Singapore,Singapore,AP,2027,Units,4078000.0,6145000.0,2.359,177.018,38.477,2.488,21.277,2.0
Singapore,Singapore,AP,2027,Millions,4078000.0,6169000.0,2.2424999999999997,177.40300000000002,38.912499999999994,2.5069999999999997,21.762500000000003,233.0
Singapore,Singapore,AP,2027,Millions,4078000.0,6169000.0,2.2424999999999997,177.40300000000002,38.912499999999994,2.5069999999999997,21.762500000000003,2.0
Singapore,Singapore,AP,2028,Units,4078000.0,6195000.0,2.126,177.788,39.348,2.526,22.248,2.0
Singapore,Singapore,AP,2028,Units,4078000.0,6195000.0,2.126,177.788,39.348,2.526,22.248,218.0
Singapore,Singapore,AP,2028,Millions,4078000.0,6221000.0,2.018,178.00900000000001,39.714,2.5054999999999996,22.689,2.0
Singapore,Singapore,AP,2028,Millions,4078000.0,6221000.0,2.018,178.00900000000001,39.714,2.5054999999999996,22.689,218.0
Singapore,Singapore,AP,2029,Units,4078000.0,6243000.0,1.91,178.23,40.08,2.485,23.13,203.0
Singapore,Singapore,AP,2029,Units,4078000.0,6243000.0,1.91,178.23,40.08,2.485,23.13,2.0
Singapore,Singapore,AP,2029,Millions,4078000.0,6265000.0,1.9275,178.452,40.091499999999996,2.496,23.191499999999998,203.0
Singapore,Singapore,AP,2029,Millions,4078000.0,6265000.0,1.9275,178.452,40.091499999999996,2.496,23.191499999999998,2.0
Singapore,Singapore,AP,2030,Units,4078000.0,6289500.0,1.945,178.674,40.103,2.507,23.253,2.0
Singapore,Singapore,AP,2030,Units,4078000.0,6289500.0,1.945,178.674,40.103,2.507,23.253,193.0
Singapore,Singapore,AP,2030,Millions,4078000.0,6314000.0,1.945,178.674,40.103,2.507,23.253,2.0
Singapore,Singapore,AP,2030,Millions,4078000.0,6314000.0,1.945,178.674,40.103,2.507,23.253,193.0
Slovak Republic,Slovakia,CEE,2022,Units,2427000.0,5435000.0,-1.157,57.702,13.553,0.437,23.174,40.0
Slovak Republic,Slovakia,CEE,2022,Units,2427000.0,5435000.0,-1.157,57.702,13.553,0.437,23.174,99.0
Slovak Republic,Slovakia,CEE,2022,Millions,2427000.0,5435000.0,-3.1545,56.669,15.8815,1.3025,21.528,40.0
Slovak Republic,Slovakia,CEE,2022,Millions,2427000.0,5435000.0,-3.1545,56.669,15.8815,1.3025,21.528,99.0
Slovak Republic,Slovakia,CEE,2023,Units,2430500.0,5432000.0,-5.152,55.636,18.21,2.168,19.882,
Slovak Republic,Slovakia,CEE,2023,Units,2430500.0,5432000.0,-5.152,55.636,18.21,2.168,19.882,
Slovak Republic,Slovakia,CEE,2023,Millions,2434000.0,5429000.0,-5.2125,56.4345,17.753,2.115,19.9665,
Slovak Republic,Slovakia,CEE,2023,Millions,2434000.0,5429000.0,-5.2125,56.4345,17.753,2.115,19.9665,
Slovak Republic,Slovakia,CEE,2024,Units,2432000.0,5427000.0,-5.273,57.233,17.296,2.062,20.051,
Slovak Republic,Slovakia,CEE,2024,Units,2432000.0,5427000.0,-5.273,57.233,17.296,2.062,20.051,
Slovak Republic,Slovakia,CEE,2024,Millions,2430000.0,5425000.0,-5.234999999999999,58.403999999999996,16.7335,1.486,19.554499999999997,
Slovak Republic,Slovakia,CEE,2024,Millions,2430000.0,5425000.0,-5.234999999999999,58.403999999999996,16.7335,1.486,19.554499999999997,
Slovak Republic,Slovakia,CEE,2025,Units,2428500.0,5422000.0,-5.197,59.575,16.171,0.91,19.058,25.0
Slovak Republic,Slovakia,CEE,2025,Units,2428500.0,5422000.0,-5.197,59.575,16.171,0.91,19.058,235.0
Slovak Republic,Slovakia,CEE,2025,Millions,2427000.0,5419000.0,-5.281000000000001,61.411,16.433500000000002,1.283,19.149,25.0
Slovak Republic,Slovakia,CEE,2025,Millions,2427000.0,5419000.0,-5.281000000000001,61.411,16.433500000000002,1.283,19.149,235.0
Slovak Republic,Slovakia,CEE,2026,Units,2423500.0,5412500.0,-5.365,63.247,16.696,1.656,19.24,30.0
Slovak Republic,Slovakia,CEE,2026,Units,2423500.0,5412500.0,-5.365,63.247,16.696,1.656,19.24,235.0
Slovak Republic,Slovakia,CEE,2026,Millions,2420000.0,5406000.0,-5.444,64.9285,17.278,2.0765,19.613999999999997,30.0
Slovak Republic,Slovakia,CEE,2026,Millions,2420000.0,5406000.0,-5.444,64.9285,17.278,2.0765,19.613999999999997,235.0
Slovak Republic,Slovakia,CEE,2027,Units,2420000.0,5399500.0,-5.523,66.61,17.86,2.497,19.988,235.0
Slovak Republic,Slovakia,CEE,2027,Units,2420000.0,5399500.0,-5.523,66.61,17.86,2.497,19.988,30.0
Slovak Republic,Slovakia,CEE,2027,Millions,2420000.0,5393000.0,-5.523,68.088,18.1895,2.518,20.1145,235.0
Slovak Republic,Slovakia,CEE,2027,Millions,2420000.0,5393000.0,-5.523,68.088,18.1895,2.518,20.1145,30.0
Slovak Republic,Slovakia,CEE,2028,Units,2420000.0,5386000.0,-5.523,69.566,18.519,2.539,20.241,30.0
Slovak Republic,Slovakia,CEE,2028,Units,2420000.0,5386000.0,-5.523,69.566,18.519,2.539,20.241,240.0
Slovak Republic,Slovakia,CEE,2028,Millions,2420000.0,5379000.0,-5.576499999999999,71.02250000000001,18.7155,2.35,20.206,30.0
Slovak Republic,Slovakia,CEE,2028,Millions,2420000.0,5379000.0,-5.576499999999999,71.02250000000001,18.7155,2.35,20.206,240.0
Slovak Republic,Slovakia,CEE,2029,Units,2420000.0,5371500.0,-5.63,72.479,18.912,2.161,20.171,30.0
Slovak Republic,Slovakia,CEE,2029,Units,2420000.0,5371500.0,-5.63,72.479,18.912,2.161,20.171,240.0
Slovak Republic,Slovakia,CEE,2029,Millions,2420000.0,5364000.0,-5.7095,74.021,19.048499999999997,2.1105,20.155,30.0
Slovak Republic,Slovakia,CEE,2029,Millions,2420000.0,5364000.0,-5.7095,74.021,19.048499999999997,2.1105,20.155,240.0
Slovak Republic,Slovakia,CEE,2030,Units,2420000.0,5357000.0,-5.789,75.563,19.185,2.06,20.139,245.0
Slovak Republic,Slovakia,CEE,2030,Units,2420000.0,5357000.0,-5.789,75.563,19.185,2.06,20.139,30.0
Slovak Republic,Slovakia,CEE,2030,Millions,2420000.0,5350000.0,-5.789,75.563,19.185,2.06,20.139,245.0
Slovak Republic,Slovakia,CEE,2030,Millions,2420000.0,5350000.0,-5.789,75.563,19.185,2.06,20.139,30.0
"Slovenia, Republic of",Slovenia,CEE,2022,Units,1082000.0,2107000.0,-3.015,72.773,23.311,2.668,24.572,
"Slovenia, Republic of",Slovenia,CEE,2022,Millions,1082000.0,2107000.0,-2.8005,70.531,24.9665,2.5220000000000002,23.541,
"Slovenia, Republic of",Slovenia,CEE,2023,Units,1091000.0,2112000.0,-2.586,68.289,26.622,2.376,22.51,
"Slovenia, Republic of",Slovenia,CEE,2023,Millions,1100000.0,2117000.0,-1.76,67.4405,26.36,2.0535,22.022,
"Slovenia, Republic of",Slovenia,CEE,2024,Units,1101000.0,2120500.0,-0.934,66.592,26.098,1.731,21.534,
"Slovenia, Republic of",Slovenia,CEE,2024,Millions,1102000.0,2124000.0,-1.6915,66.5775,25.768,1.4155000000000002,21.963,
"Slovenia, Republic of",Slovenia,CEE,2025,Units,1098500.0,2127500.0,-2.449,66.563,25.438,1.1,22.392,4.0
"Slovenia, Republic of",Slovenia,CEE,2025,Units,1098500.0,2127500.0,-2.449,66.563,25.438,1.1,22.392,131.0
"Slovenia, Republic of",Slovenia,CEE,2025,Millions,1095000.0,2131000.0,-2.534,66.485,25.4215,1.7,22.372,4.0
"Slovenia, Republic of",Slovenia,CEE,2025,Millions,1095000.0,2131000.0,-2.534,66.485,25.4215,1.7,22.372,131.0
"Slovenia, Republic of",Slovenia,CEE,2026,Units,1094000.0,2133000.0,-2.619,66.407,25.405,2.3,22.352,125.0
"Slovenia, Republic of",Slovenia,CEE,2026,Units,1094000.0,2133000.0,-2.619,66.407,25.405,2.3,22.352,5.0
"Slovenia, Republic of",Slovenia,CEE,2026,Millions,1093000.0,2135000.0,-2.617,66.3185,25.403,2.4,22.3285,125.0
"Slovenia, Republic of",Slovenia,CEE,2026,Millions,1093000.0,2135000.0,-2.617,66.3185,25.403,2.4,22.3285,5.0
"Slovenia, Republic of",Slovenia,CEE,2027,Units,1093000.0,2136000.0,-2.615,66.23,25.401,2.5,22.305,5.0
"Slovenia, Republic of",Slovenia,CEE,2027,Units,1093000.0,2136000.0,-2.615,66.23,25.401,2.5,22.305,125.0
"Slovenia, Republic of",Slovenia,CEE,2027,Millions,1093000.0,2137000.0,-2.657,66.1885,25.34,2.45,22.265,5.0
"Slovenia, Republic of",Slovenia,CEE,2027,Millions,1093000.0,2137000.0,-2.657,66.1885,25.34,2.45,22.265,125.0
"Slovenia, Republic of",Slovenia,CEE,2028,Units,1093000.0,2138000.0,-2.699,66.147,25.279,2.4,22.225,5.0
"Slovenia, Republic of",Slovenia,CEE,2028,Units,1093000.0,2138000.0,-2.699,66.147,25.279,2.4,22.225,125.0
"Slovenia, Republic of",Slovenia,CEE,2028,Millions,1093000.0,2139000.0,-2.7575,66.327,25.2365,2.3499999999999996,22.195500000000003,5.0
"Slovenia, Republic of",Slovenia,CEE,2028,Millions,1093000.0,2139000.0,-2.7575,66.327,25.2365,2.3499999999999996,22.195500000000003,125.0
"Slovenia, Republic of",Slovenia,CEE,2029,Units,1093000.0,2139500.0,-2.816,66.507,25.194,2.3,22.166,5.0
"Slovenia, Republic of",Slovenia,CEE,2029,Units,1093000.0,2139500.0,-2.816,66.507,25.194,2.3,22.166,125.0
"Slovenia, Republic of",Slovenia,CEE,2029,Millions,1093000.0,2140000.0,-2.8259999999999996,66.6805,25.1715,2.3,22.183500000000002,5.0
"Slovenia, Republic of",Slovenia,CEE,2029,Millions,1093000.0,2140000.0,-2.8259999999999996,66.6805,25.1715,2.3,22.183500000000002,125.0
"Slovenia, Republic of",Slovenia,CEE,2030,Units,1093000.0,2140000.0,-2.836,66.854,25.149,2.3,22.201,120.0
"Slovenia, Republic of",Slovenia,CEE,2030,Units,1093000.0,2140000.0,-2.836,66.854,25.149,2.3,22.201,5.0
"Slovenia, Republic of",Slovenia,CEE,2030,Millions,1093000.0,2140000.0,-2.836,66.854,25.149,2.3,22.201,120.0
"Slovenia, Republic of",Slovenia,CEE,2030,Millions,1093000.0,2140000.0,-2.836,66.854,25.149,2.3,22.201,5.0
South Africa,South Africa,MEA,2022,Units,,61356000.0,-4.25,70.715,15.348,2.058,15.672,2354.0
South Africa,South Africa,MEA,2022,Units,,61356000.0,-4.25,70.715,15.348,2.058,15.672,1440.0
South Africa,South Africa,MEA,2022,Millions,,61356000.0,-4.8975,71.9675,14.8265,1.432,15.531500000000001,2354.0
South Africa,South Africa,MEA,2022,Millions,,61356000.0,-4.8975,71.9675,14.8265,1.432,15.531500000000001,1440.0
South Africa,South Africa,MEA,2023,Units,,61768000.0,-5.545,73.22,14.305,0.806,15.391,2147.0
South Africa,South Africa,MEA,2023,Units,,61768000.0,-5.545,73.22,14.305,0.806,15.391,1970.0
South Africa,South Africa,MEA,2023,Millions,,62180000.0,-5.6675,74.5925,13.861,0.6705000000000001,14.7305,2147.0
South Africa,South Africa,MEA,2023,Millions,,62180000.0,-5.6675,74.5925,13.861,0.6705000000000001,14.7305,1970.0
South Africa,South Africa,MEA,2024,Units,,62598000.0,-5.79,75.965,13.417,0.535,14.07,2785.0
South Africa,South Africa,MEA,2024,Units,,62598000.0,-5.79,75.965,13.417,0.535,14.07,1609.0
South Africa,South Africa,MEA,2024,Millions,,63016000.0,-5.888,76.65299999999999,12.831,0.8420000000000001,13.6065,2785.0
South Africa,South Africa,MEA,2024,Millions,,63016000.0,-5.888,76.65299999999999,12.831,0.8420000000000001,13.6065,1609.0
South Africa,South Africa,MEA,2025,Units,,63486500.0,-5.986,77.341,12.245,1.149,13.143,117.0
South Africa,South Africa,MEA,2025,Units,,63486500.0,-5.986,77.341,12.245,1.149,13.143,3293.0
South Africa,South Africa,MEA,2025,Millions,,63957000.0,-5.8165,78.4445,12.225,1.15,13.280000000000001,117.0
South Africa,South Africa,MEA,2025,Millions,,63957000.0,-5.8165,78.4445,12.225,1.15,13.280000000000001,3293.0
South Africa,South Africa,MEA,2026,Units,,64434500.0,-5.647,79.548,12.205,1.151,13.417,3270.0
South Africa,South Africa,MEA,2026,Units,,64434500.0,-5.647,79.548,12.205,1.151,13.417,110.0
South Africa,South Africa,MEA,2026,Millions,,64912000.0,-5.487,80.732,12.143,1.3315000000000001,13.535,3270.0
South Africa,South Africa,MEA,2026,Millions,,64912000.0,-5.487,80.732,12.143,1.3315000000000001,13.535,110.0
South Africa,South Africa,MEA,2027,Units,,65397000.0,-5.327,81.916,12.081,1.512,13.653,3350.0
South Africa,South Africa,MEA,2027,Millions,,65882000.0,-5.162,82.917,12.102,1.607,13.7745,3350.0
South Africa,South Africa,MEA,2028,Units,,66374000.0,-4.997,83.918,12.123,1.702,13.896,3320.0
South Africa,South Africa,MEA,2028,Millions,,66866000.0,-4.890499999999999,84.7175,12.152,1.7685,14.002500000000001,3320.0
South Africa,South Africa,MEA,2029,Units,,67365000.0,-4.784,85.517,12.181,1.835,14.109,3290.0
South Africa,South Africa,MEA,2029,Millions,,67864000.0,-4.731999999999999,86.3065,12.26,1.835,14.192499999999999,3290.0
South Africa,South Africa,MEA,2030,Units,,68371000.0,-4.68,87.096,12.339,1.835,14.276,3250.0
South Africa,South Africa,MEA,2030,Millions,,68878000.0,-4.68,87.096,12.339,1.835,14.276,3250.0
Spain,Spain,WE,2022,Units,20548000.0,48085000.0,-4.632,109.226,23.109,6.37,22.69,1230.0
Spain,Spain,WE,2022,Units,20548000.0,48085000.0,-4.632,109.226,23.109,6.37,22.69,2753.0
Spain,Spain,WE,2022,Millions,20548000.0,48085000.0,-4.0745,107.15,23.481,4.4155,21.9055,1230.0
Spain,Spain,WE,2022,Millions,20548000.0,48085000.0,-4.0745,107.15,23.481,4.4155,21.9055,2753.0
Spain,Spain,WE,2023,Units,20865000.0,48356500.0,-3.517,105.074,23.853,2.461,21.121,1038.0
